lin_ima,can_id,can_nam,can_off,can_off_sta,can_off_dis,can_par_aff,can_inc_cha_ope_sea,can_cit,can_sta,can_zip,year
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4KY06072&tabIndex=1,H4KY06072,"CHANDLER, A.B. III",H,KY,6,DEM,INCUMBENT,Lexington,KY,40508,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MO07132&tabIndex=1,H8MO07132,"CHANDLER, WILLIAM THARON",H,MO,7,DEM,CHALLENGER,SPRINGFIELD,MO,65806,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NJ01192&tabIndex=1,H8NJ01192,"CHAPMAN, MARGARET M",H,NJ,1,IND,CHALLENGER,BERLIN,NJ,8009,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OR01148&tabIndex=1,H8OR01148,"CHAPPELL, CLAUDE WILLIAM IV",H,OR,1,REP,CHALLENGER,MCMINNVILLE,OR,97128,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0ID02053&tabIndex=1,H0ID02053,"CHAPPELL, JACK WAYNE",H,ID,2,REP,CHALLENGER,BUHL,ID,83316,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4MA00150&tabIndex=1,S4MA00150,"CHARBONNEAU, MARY JEAN",S,MA,0,IND,CHALLENGER,ROCKPORT,MA,1966,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005689&tabIndex=1,P80005689,"CHARLSON, REGINALD THOMAS",P,US,0,NNE,OPEN,THOUSAND OAKS,CA,91362,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80003999&tabIndex=1,P80003999,"CHASE, JANICE MARIE",P,US,0,OTH,OPEN,SPARKS,NV,89434,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA42202&tabIndex=1,H8CA42202,"CHAU, EDWIN",H,CA,42,DEM,CHALLENGER,ALHAMBRA,CA,91801,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA38097&tabIndex=1,H6CA38097,"CHAVEZ, EDWARD",H,CA,38,DEM,CHALLENGER,LA PUENTE,CA,91746,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8NM00176&tabIndex=1,S8NM00176,"CHAVEZ, MARTIN JOSEPH",S,NM,0,DEM,OPEN,ALBUQUERQUE,NM,87104,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80003437&tabIndex=1,P80003437,"CHEBIB, JEANNE",P,US,0,UNK,OPEN,WASHINGTON,DC,20013,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80003890&tabIndex=1,P80003890,"CHERRICKS, LIZA DAWN",P,US,0,IND,OPEN,NEW CASTLE,DE,19720,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8DE00046&tabIndex=1,H8DE00046,"CHERRICKS, LIZA DAWN",H,DE,0,IND,CHALLENGER,NEW CASTLE,DE,19720,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OH13097&tabIndex=1,H8OH13097,"CHESTNEY, FRANK",H,OH,13,REP,CHALLENGER,BRUNSWICK,OH,44212,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8AZ07010&tabIndex=1,H8AZ07010,"CHEWNING, GENE MILTON",H,AZ,7,REP,CHALLENGER,TUCSON,AZ,85735,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MS01061&tabIndex=1,H8MS01061,"CHILDERS, TRAVIS W.",H,MS,1,DEM,OPEN,Booneville,MS,38829,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CO07029&tabIndex=1,H8CO07029,"CHILDS, STEVEN LEE",H,CO,7,GRE,CHALLENGER,DENVER,CO,80205,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8CO00214&tabIndex=1,S8CO00214,"CHILDS, STEVEN LEE",S,CO,0,GRE,OPEN,DENVER,CO,80205,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NJ06187&tabIndex=1,H6NJ06187,"CHIVUKULA, UPENDRA J",H,NJ,6,DEM,CHALLENGER,SOMERSET,NJ,8873,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NC04066&tabIndex=1,H8NC04066,"CHO, AUGUSTUS",H,NC,4,REP,CHALLENGER,CHAPEL HILL,NC,27516,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TN03182&tabIndex=1,H8TN03182,"CHOATE, ED",H,TN,3,IND,CHALLENGER,CLEVELAND,TN,37312,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY05081&tabIndex=1,H8NY05081,"CHOU, EVERGREEN C",H,NY,5,GRE,CHALLENGER,FLUSHING,NY,11355,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4VI00054&tabIndex=1,H4VI00054,"CHRISTENSEN, DONNA M",H,VI,0,DEM,INCUMBENT,St. Croix,VI,822,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4TX04062&tabIndex=1,H4TX04062,"CHRISTENSEN, GENE",H,TX,4,REP,CHALLENGER,CELINA,TX,75042,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8SC04185&tabIndex=1,H8SC04185,"CHRISTIAN, TED",H,SC,4,DEM,CHALLENGER,GREENVILLE,SC,29609,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IN01104&tabIndex=1,H8IN01104,"CHUCK, BARMAN",H,IN,1,REP,CHALLENGER,CROWN POINT,IN,46307,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA13088&tabIndex=1,H8CA13088,"CHUI, RAYMOND",H,CA,13,REP,CHALLENGER,FREMONT,CA,94538,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OH10069&tabIndex=1,H8OH10069,"CIMPERMAN, JOSEPH",H,OH,10,DEM,CHALLENGER,CLEVELAND,OH,44113,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MP00058&tabIndex=1,H8MP00058,"CING, DAVID MENDIOLA",H,MP,0,DEM,OPEN,TINIAN,MP,96952,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OH16074&tabIndex=1,H8OH16074,"CIRELLI, MARY M.",H,OH,16,DEM,OPEN,CANTON,OH,44709,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8MN00420&tabIndex=1,S8MN00420,"CIRESI, MICHAEL V",S,MN,0,DFL,CHALLENGER,MENDOTA HEIGHTS,MN,55118,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8LA05081&tabIndex=1,H8LA05081,"CLACK, ANDREW",H,LA,5,REP,CHALLENGER,RAYVILLE,LA,71269,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IL14109&tabIndex=1,H8IL14109,"CLAI, RODOLFO P ''RUDY''",H,IL,14,REP,OPEN,NORTH AURORA,IL,60542,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TN09064&tabIndex=1,H8TN09064,"CLARK, DEWEY",H,TN,9,IND,CHALLENGER,MEMPHIS,TN,38105,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MD08198&tabIndex=1,H8MD08198,"CLARK, GORDON SCOTT",H,MD,8,GRE,CHALLENGER,SILVER SPRING,MD,20910,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005200&tabIndex=1,P80005200,"CLARK, RICHARD HOWARD",P,US,0,IND,OPEN,GAITHERSBURG,MD,20877,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4NY11138&tabIndex=1,H4NY11138,"CLARKE, YVETTE",H,NY,11,DEM,INCUMBENT,BROOKLYN,NY,11225,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA45098&tabIndex=1,H8CA45098,"CLAY, PAUL",H,CA,45,DEM,CHALLENGER,MURRIETA,CA,92562,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MO01066&tabIndex=1,H0MO01066,"CLAY, WILLIAM LACY JR",H,MO,1,DEM,INCUMBENT,ST LOUIS,MO,63105,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8TN00279&tabIndex=1,S8TN00279,"CLAYTON, MARK E",S,TN,0,DEM,CHALLENGER,WHITES CREEK,TN,37189,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80004690&tabIndex=1,P80004690,"CLAYTON, TODD MARVIN JR",P,US,0,CST,OPEN,EDMONDS,WA,98026,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2TX27117&tabIndex=1,H2TX27117,"CLAYTOR, CHRISTOPHER J.",H,TX,3,LIB,CHALLENGER,PLANO,TX,75024,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IN09085&tabIndex=1,H6IN09085,"CLEARWATER, GRETCHEN",H,IN,9,DEM,CHALLENGER,BLOOMINGTON,IN,47405,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MO05234&tabIndex=1,H4MO05234,"CLEAVER, EMANUEL II",H,MO,5,DEM,INCUMBENT,KANSAS CITY,MO,64133,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NH02200&tabIndex=1,H8NH02200,"CLEGG, ROBERT E JR",H,NH,2,REP,CHALLENGER,HUDSON,NH,3051,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005630&tabIndex=1,P80005630,"CLEMENT, DOUGLAS G",P,US,0,NNE,OPEN,KIRKWOOD,MO,63122,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P00003392&tabIndex=1,P00003392,"CLINTON, HILLARY RODHAM",P,US,0,DEM,OPEN,ARLINGTON,VA,22210,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA01166&tabIndex=1,H8CA01166,"CLOGG, MITCHELL",H,CA,1,DEM,CHALLENGER,MENDOCINO,CA,95460,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8LA06097&tabIndex=1,H8LA06097,"CLOONAN, MICHAEL",H,LA,6,REP,OPEN,SLAUGHTER,LA,70777,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4WA06067&tabIndex=1,H4WA06067,"CLOUD, DOUGLAS RICHARD",H,WA,6,REP,CHALLENGER,GIG HARBOR,WA,98332,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80003718&tabIndex=1,P80003718,"CLUNE, EAMON PATRICK",P,US,0,REP,OPEN,WOODS CROSS,UT,84087,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2SC02042&tabIndex=1,H2SC02042,"CLYBURN, JAMES E",H,SC,6,DEM,INCUMBENT,Columbia,SC,29203,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NC12093&tabIndex=1,H8NC12093,"COBB, TYRUS (TY) RAYMOND JR",H,NC,12,REP,CHALLENGER,SALISBURY,NC,28146,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4NC06011&tabIndex=1,H4NC06011,"COBLE, JOHN HOWARD",H,NC,6,REP,INCUMBENT,GREENSBORO,NC,27409,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8MS00055&tabIndex=1,S8MS00055,"COCHRAN, THAD",S,MS,0,REP,INCUMBENT,OXFORD,MS,38655,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY13135&tabIndex=1,H8NY13135,"COCHRANE, TIMOTHY J.",H,NY,13,CRV,OPEN,BROOKLYN,NY,11209,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8GA04083&tabIndex=1,H8GA04083,"COFFIELD, FAYE",H,GA,4,UNK,CHALLENGER,LITHONIA,GA,30038,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CO06138&tabIndex=1,H8CO06138,"COFFMAN, MIKE",H,CO,6,REP,OPEN,HIGHLANDS RANCH,CO,80129,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8ME00122&tabIndex=1,S8ME00122,"COHEN, EDWARD L.",S,ME,0,REP,CHALLENGER,WATERVILLE,ME,4901,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8MN00453&tabIndex=1,S8MN00453,"COHEN, JIM H",S,MN,0,DFL,CHALLENGER,MINNEAPOLIS,MN,55407,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TN09068&tabIndex=1,H6TN09068,"COHEN, STEVE I MR.",H,TN,9,DEM,INCUMBENT,Memphis,TN,38112,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8NC00296&tabIndex=1,S8NC00296,"COLE, CHRISTOPHER",S,NC,0,LIB,CHALLENGER,HUNTERSVILLE,NC,28078,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005028&tabIndex=1,P80005028,"COLE, ORLIN GENTRY",P,US,0,REP,OPEN,ALBUQUERQUE,NM,87109,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2OK04055&tabIndex=1,H2OK04055,"COLE, TOM",H,OK,4,REP,INCUMBENT,Norman,OK,73070,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4AS00036&tabIndex=1,H4AS00036,"COLEMAN, AUMUA AMATA",H,AS,0,REP,CHALLENGER,PAGO PAGO,AS,96799,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OK02122&tabIndex=1,H8OK02122,"COLEMAN, KEVIN E",H,OK,2,DEM,CHALLENGER,GROVE,OK,74345,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IN01112&tabIndex=1,H8IN01112,"COLEMAN, MARK E",H,IN,1,REP,CHALLENGER,OGDEN DUNES,IN,46368,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MS01087&tabIndex=1,H8MS01087,"COLEMAN, MARSHALL W",H,MS,1,DEM,OPEN,CALHOUN CITY,MS,38916,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2MN00126&tabIndex=1,S2MN00126,"COLEMAN, NORM",S,MN,0,REP,INCUMBENT,ST PAUL,MN,55114,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6GA04145&tabIndex=1,H6GA04145,"COLLINS, LOREN",H,GA,4,UNK,CHALLENGER,ATLANTA,GA,30319,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CO06146&tabIndex=1,H8CO06146,"COLLINS, MICHAEL DAVID",H,CO,6,DEM,OPEN,AURORA,CO,80013,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8AZ02094&tabIndex=1,H8AZ02094,"COLLINS, MICHAEL FRANCIS III",H,AZ,2,DEM,CHALLENGER,SURPRISE,AZ,85388,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6ME00159&tabIndex=1,S6ME00159,"COLLINS, SUSAN M",S,ME,0,REP,INCUMBENT,BANGOR,ME,4401,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4NY07094&tabIndex=1,H4NY07094,"COLMAN, DENNIS",H,NY,7,DEM,CHALLENGER,BRONX,NY,10473,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA25058&tabIndex=1,H8CA25058,"CONAWAY, JACQUESE LYNN",H,CA,25,DEM,CHALLENGER,HINKLEY,CA,92347,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4TX19136&tabIndex=1,H4TX19136,"CONAWAY, K. MICHAEL HON.",H,TX,11,REP,INCUMBENT,Midland,TX,79707,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MI04077&tabIndex=1,H8MI04077,"CONCANNON, ANDREW DONNELLY",H,MI,4,DEM,CHALLENGER,SAGINAW,MI,48603,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2OH02077&tabIndex=1,H2OH02077,"CONDIT, JR., JIM",H,OH,2,UNK,CHALLENGER,CINCINNATI,OH,45247,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8SC00118&tabIndex=1,S8SC00118,"CONE, MICHAEL JOSEPH",S,SC,0,DEM,CHALLENGER,MT PLEASANT,SC,29464,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8SC00126&tabIndex=1,S8SC00126,"CONLEY, ROBERT M",S,SC,0,DEM,CHALLENGER,NORTH MYRTLE BEACH,SC,29598,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA12197&tabIndex=1,H8CA12197,"CONLON, GREG",H,CA,12,REP,OPEN,ATHERTON,CA,94027,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6OH07101&tabIndex=1,H6OH07101,"CONNER, WILLIAM R.",H,OH,7,DEM,OPEN,BEAVERCREEK,OH,45431,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8VA11062&tabIndex=1,H8VA11062,"CONNOLLY, GERRY",H,VA,11,DEM,OPEN,MERRIFIELD,VA,22116,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX23105&tabIndex=1,H8TX23105,"CONNOLLY, LANI",H,TX,23,LIB,CHALLENGER,SAN ANTONIO,TX,78258,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OH10093&tabIndex=1,H8OH10093,"CONROY, PAUL",H,OH,10,LIB,CHALLENGER,CLEVELAND,OH,44111,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA41174&tabIndex=1,H6CA41174,"CONTRERAS, LOUIE A",H,CA,43,DEM,CHALLENGER,Hesperia,CA,92345,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MI01028&tabIndex=1,H6MI01028,"CONYERS, JOHN JR.",H,MI,14,DEM,INCUMBENT,Detroit,MI,48221,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8FL23036&tabIndex=1,H8FL23036,"COOK, APRIL",H,FL,23,UNK,CHALLENGER,MARGATE,FL,33068,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA46096&tabIndex=1,H8CA46096,"COOK, DEBBIE",H,CA,46,DEM,CHALLENGER,BURBANK,CA,91502,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4UT02106&tabIndex=1,H4UT02106,"COOK, MERRILL ALONZO",H,UT,2,REP,CHALLENGER,SALT LAKE CITY,UT,84103,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MS02051&tabIndex=1,H8MS02051,"COOK, RICHARD",H,MS,2,REP,CHALLENGER,BYRAM,MS,39272,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MI06098&tabIndex=1,H8MI06098,"COONEY, DON",H,MI,6,DEM,CHALLENGER,KALAMAZOO,MI,49001,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX31025&tabIndex=1,H8TX31025,"COOPER, BARRY N.",H,TX,31,LIB,CHALLENGER,BIG SANDY,TX,75755,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2CO00134&tabIndex=1,S2CO00134,"COOPER, GARY",S,CO,0,IND,OPEN,DENVER,CO,80216,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80004518&tabIndex=1,P80004518,"COOPER, JAMES",P,US,0,REP,OPEN,GRAND HAVEN,MI,49417,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2TN05131&tabIndex=1,H2TN05131,"COOPER, JAMES H.S.",H,TN,5,DEM,INCUMBENT,Brentwood,TN,37024,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8WV02099&tabIndex=1,H8WV02099,"COOPER, THORNTON",H,WV,2,DEM,CHALLENGER,SOUTH CHARLESTON,WV,25303,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA53027&tabIndex=1,H8CA53027,"COPASS, MIKE",H,CA,53,DEM,CHALLENGER,SAN DIEGO,CA,92112,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MI12088&tabIndex=1,H8MI12088,"COPPLE, BERT",H,MI,12,REP,CHALLENGER,CENTERLINE,MI,48015,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8SC04177&tabIndex=1,H8SC04177,"CORDEN, PAUL H",H,SC,4,DEM,CHALLENGER,SPARTANBURG,SC,29307,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8VA01162&tabIndex=1,H8VA01162,"CORDERMAN, DAVID S",H,VA,1,REP,OPEN,FREDERICKSBURG,VA,22401,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA15083&tabIndex=1,H8CA15083,"CORDI, JOYCE",H,CA,15,REP,CHALLENGER,SAN JOSE,CA,95129,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8AK00132&tabIndex=1,S8AK00132,"COREY, MICHAEL D.",S,AK,0,REP,CHALLENGER,ANCHORAGE,AK,99507,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2TX00106&tabIndex=1,S2TX00106,"CORNYN, JOHN",S,TX,0,REP,INCUMBENT,AUSTIN,TX,78731,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY03110&tabIndex=1,H8NY03110,"CORRIGAN, WILLIAM P",H,NY,3,IND,CHALLENGER,NORTH MASSAPEQUA,NY,11758,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MI13201&tabIndex=1,H8MI13201,"CORSETTI, GEORGE L",H,MI,13,GRE,CHALLENGER,DETROIT,MI,48224,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NJ12082&tabIndex=1,H8NJ12082,"CORSI, DAVID",H,NJ,12,IND,CHALLENGER,OCEANPORT,NJ,7757,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80003726&tabIndex=1,P80003726,"CORT, HUGH DR",P,US,0,REP,OPEN,BIRMINGHAM,AL,35223,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80003973&tabIndex=1,P80003973,"CORTNEY, MICHAEL JAMES",P,US,0,IND,OPEN,VANCOUVER,WA,98682,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CA20082&tabIndex=1,H4CA20082,"COSTA, JIM MR.",H,CA,20,DEM,INCUMBENT,Fresno,CA,93711,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IL21021&tabIndex=1,H8IL21021,"COSTELLO, JERRY F",H,IL,12,DEM,INCUMBENT,BELLEVILLE,IL,62220,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8ME01146&tabIndex=1,H8ME01146,"COTE, ADAM ROLAND",H,ME,1,DEM,OPEN,PORTLAND,ME,4102,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CT02112&tabIndex=1,H2CT02112,"COURTNEY, JOSEPH D",H,CT,2,DEM,INCUMBENT,VERNON,CT,6066,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80002983&tabIndex=1,P80002983,"COX, JOHN H",P,US,0,REP,OPEN,CHICAGO,IL,60611,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX06159&tabIndex=1,H8TX06159,"COX, MAX W.",H,TX,6,LIB,CHALLENGER,MANSFIELD,TX,76063,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IL15049&tabIndex=1,H8IL15049,"COX, STEVE",H,IL,15,DEM,CHALLENGER,URBANA,IL,61801,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MO07107&tabIndex=1,H4MO07107,"CRAIG, KEVIN",H,MO,7,LIB,CHALLENGER,POWERSITE,MO,65731,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CO01088&tabIndex=1,H4CO01088,"CRAIN, CHARLES R",H,CO,1,REP,CHALLENGER,DENVER,CO,80205,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CO05142&tabIndex=1,H6CO05142,"CRANK, JEFF",H,CO,5,REP,OPEN,COLORADO SPRINGS,CO,80908,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8LA07046&tabIndex=1,H8LA07046,"CRAVINS, DONALD R JR",H,LA,7,DEM,CHALLENGER,OPELOUSAS,LA,70570,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8AL02155&tabIndex=1,H8AL02155,"CRAWLEY, CENDIE",H,AL,2,DEM,OPEN,TROY,AL,36081,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0FL04066&tabIndex=1,H0FL04066,"CRENSHAW, ANDER HON.",H,FL,4,REP,INCUMBENT,Jacksonville,FL,32204,2008
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2NJ00114&tabIndex=1,S2NJ00114,"CRESITELLO, DONALD",S,NJ,0,DEM,CHALLENGER,MORRISTOWN,NJ,7960,2008
